Country,year,Top10,Top5,Top1,Top01,Top10Can,Top5Can,Top1Can,Top01Can,Top10excap,Top10incap,Top5excap,Top5incap,Top1excap,Top1incap,Top01excap,Top01incap,Top10P,Top5P,Top1P,Top01P,Top10Pexcap,Top5Pexcap,Top1Pexcap,Top01Pexcap,Top10Pincap,Top5Pincap,Top1Pincap,Top01Pincap,Unemp,Unemployment,Taxrev,TaxICP,TaxIndICP,growth,GDPPCcur,exports,GDPdeflator,imports,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,current_quinn,capital_quinn,epl,uc,sing3b,TopIncomeTaxRate,cellphone,computer,xlpopulation,SMC_GDP,PrivCreditGDP_MB,BDepGDP,FinDepGDP,BCred_Dep,PrivCreditGDP_MBFin,kaopen,ka_open,DFS,SM,uk_mom,frsp_mom,scan_mom,ger_mom,civ_com,rule_law,entrybarriers,bankingsuperv,securitymarkets,finreform,reform,large_reform,gini,gini_d,gini_m,SM_cap_2,SM_cap_2panel,stock_price,stocks,leftwing,Top10_5,Top10_1,Top10_01,Top5_1,Top5_01,Top1_01,country,gini_net,gini_net_se,gini_net_95ub,gini_net_95lb,gini_market,gini_market_se,gini_market_95ub,gini_market_95lb,rel_red,rel_red_se,rel_red_95ub,rel_red_95lb,abs_red,abs_red_se,abs_red_95ub,abs_red_95lb,ccode
"Australia",1992,28.52,17.950001,6.5500002,1.87,,,,,,28.52,,17.950001,,6.5500002,,1.87,28.52,17.950001,6.5500002,1.87,,,,,28.52,17.950001,6.5500002,1.87,10.728748,10.728747,26.1,14.5,10.7,.40405475,18594.649,16.66907,1.5431927,16.466236,4.272e+11,24415.553,"Parliamentary","Left",1,0,0,87.5,75,.3,80.8,47.2,.47,28.357876,183.63113,17489,44.65226,59.147469,49.358662,49.358662,118.3813,59.147469,2.4217641,1,,,1,0,0,0,0,10,2,3,3,17,1,0,34.799999,,,1.352e+11,1.352e+11,34.10815,32.537683,1,10.57,21.970001,26.65,11.400001,16.08,4.6800003,"Australia",30.736788,.42077616,31.561508,29.912067,46.030308,.36162037,46.739082,45.321533,33.226479,.59072769,34.384304,32.068653,15.293522,.25632256,15.795914,14.79113,1
"Australia",1993,29.4,18.66,6.96,2.0799999,,,,,,29.4,,18.66,,6.96,,2.0799999,29.4,18.66,6.96,2.0799999,,,,,29.4,18.66,6.96,2.0799999,10.873781,10.87378,26.6,14.4,11,4.0156113,17661.659,17.545527,.92905565,17.921586,4.443e+11,25148.74,"Parliamentary","Left",1,0,0,87.5,75,.3,80.4,45.5,.47,39.090382,207.64433,17657,54.18657,59.956188,50.276489,50.276489,120.0935,59.956188,2.4217641,1,,,1,0,0,0,0,10,2,3,3,17,0,0,35,,,2.045e+11,2.045e+11,38.68587,45.631272,1,10.74,22.439999,27.32,11.7,16.58,4.8800001,"Australia",31.154589,.52914977,32.191723,30.117455,47.093136,.31695664,47.714371,46.471901,33.847267,.85412461,35.521351,32.173183,15.938549,.36667204,16.657227,15.219872,1
"Australia",1994,29.42,18.870001,7.1300001,2.5599999,,,,,,29.42,,18.870001,,7.1300001,,2.5599999,29.42,18.870001,7.1300001,2.5599999,,,,,29.42,18.870001,7.1300001,2.5599999,9.7186727,9.7186728,27.4,14.9,11,4.0447281,18083.138,17.968353,1.0116448,18.500798,4.623e+11,25890.43,"Parliamentary","Left",1,0,0,87.5,75,.3,80,48.4,.47,68.426277,240.45403,17838,65.11177,61.5798,51.09597,51.09597,120.9126,61.5798,2.4217641,1,,,1,0,0,0,0,10,2,3,3,20,0,1,35.299999,,,2.189e+11,2.189e+11,43.20663,40.154092,1,10.549999,22.290001,26.860001,11.740001,16.310001,4.5700002,"Australia",30.914999,.40165725,31.702248,30.12775,47.259548,.39968169,48.042923,46.476173,34.585369,.5682143,35.69907,33.471668,16.344551,.28278601,16.898811,15.790291,1
"Australia",1995,29.129999,18.76,7.23,2.1400001,,,,,,29.129999,,18.76,,7.23,,2.1400001,29.129999,18.76,7.23,2.1400001,,,,,29.129999,18.76,7.23,2.1400001,8.4692634,8.4692631,28.2,15.6,11.5,3.8811997,20364.25,17.877628,2.23251,19.845739,4.802e+11,26572.343,"Parliamentary","Left",1,0,0,87.5,75,.3,80.5,,.47,124.05932,275.50488,18072,65.76419,64.953667,53.195412,53.195412,123.2543,64.953667,2.4217641,1,,,1,0,0,0,0,10,2,3,3,20,0,0,35.900002,.30899999,.46700001,2.452e+11,2.452e+11,43.03954,46.248478,1,10.369999,21.9,26.99,11.530001,16.620001,5.0900002,"Australia",30.870293,.39888784,31.652113,30.088472,47.64315,.5546847,48.730331,46.555969,35.201828,.75479597,36.681229,33.722427,16.772858,.47079018,17.695606,15.850109,1
"Australia",1996,29.16,18.77,7.2399998,2.0699999,,,,,,29.16,,18.77,,7.2399998,,2.0699999,29.16,18.77,7.2399998,2.0699999,,,,,29.16,18.77,7.2399998,2.0699999,8.5062218,8.5062218,28.8,16.2,11.9,3.9472856,21921.78,18.886965,2.6862735,19.324346,4.992e+11,27260.71,"Parliamentary","Left",1,0,0,87.5,75,.4,81,48.7,.47,217.91371,289.45935,18311,70.25764,66.871246,54.735378,54.735378,121.183,66.871246,2.159591,.93898392,,,1,0,0,0,0,10,2,3,3,20,0,0,36.5,,,3.125e+11,3.125e+11,47.6081,50.900617,1,10.389999,21.92,27.09,11.530001,16.700001,5.1700001,"Australia",30.482452,.28440058,31.039877,29.925028,47.249054,.54314166,48.31361,46.184498,35.482666,.43710521,36.339394,34.625938,16.766602,.35490328,17.462212,16.070992,1
"Australia",1997,30.41,19.73,7.8099999,2.3199999,,,,,,30.41,,19.73,,7.8099999,,2.3199999,30.41,19.73,7.8099999,2.3199999,,,,,30.41,19.73,7.8099999,2.3199999,8.3622276,8.3622274,28.6,16.2,12,3.943476,23526.287,19.127792,1.2246707,18.817007,5.189e+11,28020.497,"Parliamentary","Right",1,1,0,87.5,75,.4,81.5,48.5,.47,246.38637,328.2999,18524,70.83465,69.522423,56.39817,56.39817,125.2119,69.522423,1.8974175,.87796777,,,1,0,0,0,0,10,3,3,3,21,1,0,37,,,2.958e+11,2.958e+11,53.79641,54.929252,0,10.68,22.6,28.09,11.92,17.41,5.4899998,"Australia",30.214329,.24267599,30.689974,29.738684,46.9879,.62879103,48.220329,45.75547,35.691669,.54796505,36.765682,34.617657,16.773571,.45876187,17.672745,15.874397,1
"Australia",1998,30.110001,19.629999,7.8400002,2.3699999,,,,,,30.110001,,19.629999,,7.8400002,,2.3699999,30.110001,19.629999,7.8400002,2.3699999,,,,,30.110001,19.629999,7.8400002,2.3699999,7.675584,7.6755838,29.4,17.3,13.1,4.4308652,21341.73,19.592509,1.2737072,20.376577,5.418e+11,28958.652,"Parliamentary","Right",1,1,0,87.5,75,.4,82,48.5,.47,262.57339,368.39301,18751,73.22247,73.221802,57.723129,57.723129,128.38409,73.221802,1.6352441,.81695163,,,1,0,0,0,0,10,3,3,3,21,0,0,37.599998,,,3.289e+11,3.289e+11,56.30447,59.062854,0,10.480001,22.27,27.740002,11.789999,17.259998,5.4700003,"Australia",30.778496,.22172064,31.213068,30.343924,47.981895,.6378386,49.232059,46.731731,35.847588,.55627888,36.937893,34.757282,17.203402,.47846413,18.141191,16.265612,1
"Australia",1999,31.48,20.950001,8.8400002,3.04,,,,,,31.48,,20.950001,,8.8400002,,3.04,31.48,20.950001,8.8400002,3.04,,,,,31.48,20.950001,8.8400002,3.04,6.8723275,6.8723273,29.8,17.9,13.2,5.0042562,20537.472,18.358309,.33787427,20.646004,5.690e+11,30062.383,"Parliamentary","Right",1,1,0,87.5,75,.4,82.5,48.5,.47,333.49524,422.48013,18965.801,93.79231,77.411049,60.207859,60.207859,128.7448,77.411049,1.3730707,.75593549,,,1,0,0,0,0,10,3,3,3,21,0,0,38.099998,,,4.278e+11,4.278e+11,62.53968,66.181719,0,10.529999,22.639999,28.439999,12.110001,17.91,5.8000002,"Australia",31.164665,.22692329,31.609434,30.719896,48.518631,.59980989,49.69426,47.343002,35.762726,.47400743,36.69178,34.833672,17.353968,.42681545,18.190525,16.51741,1
"Australia",2000,31.280001,20.98,9.0299997,3.0599999,,,,,,31.280001,,20.98,,9.0299997,,3.0599999,31.280001,20.98,9.0299997,3.0599999,,,,,31.280001,20.98,9.0299997,3.0599999,6.2826216,6.2826214,30.4,17.7,11.5,3.8720151,21666.952,19.43449,2.5596864,21.466621,5.910e+11,30856.31,"Parliamentary","Right",1,1,0,,,.4,83,48.5,.47,446.9967,469.8634,19179.5,97.1416,80.781174,60.591942,60.591942,137.9986,80.781174,1.1108974,.69491941,,,1,0,0,0,0,10,3,3,3,21,0,0,38.299999,.317,.47600001,3.728e+11,3.728e+11,69.15005,67.309065,0,10.300001,22.25,28.220001,11.95,17.92,5.9699998,"Australia",31.550833,.24172772,32.02462,31.077047,49.055367,.58636993,50.204651,47.906082,35.678761,.47981361,36.619194,34.738327,17.504534,.42017257,18.328072,16.680996,1
"Australia",2001,30.610001,20.33,8.3100004,2.51,,,,,,30.610001,,20.33,,8.3100004,,2.51,30.610001,20.33,8.3100004,2.51,,,,,30.610001,20.33,8.3100004,2.51,6.742319,6.7423191,28.9,16.3,11.9,1.9286686,19496.639,22.145404,4.7134864,21.969161,6.024e+11,31030.194,"Parliamentary","Right",1,1,0,,,.4,,,.47,571.86725,515.19568,19410.1,91.79789,83.037552,61.875351,61.875351,130.7581,83.037552,1.1108974,.69491941,,,1,0,0,0,0,10,3,3,3,21,0,0,37.799999,,,3.751e+11,3.751e+11,71.17587,71.84574,0,10.280001,22.299999,28.1,12.02,17.82,5.8000002,"Australia",31.712677,.46005937,32.614395,30.810961,49.139156,.59110463,50.297722,47.980591,35.460201,.83883029,37.104309,33.816093,17.426479,.52137148,18.448368,16.404591,1
"Australia",2002,31.34,20.9,8.79,2.6800001,,,,,,31.34,,20.9,,8.79,,2.6800001,31.34,20.9,8.79,2.6800001,,,,,31.34,20.9,8.79,2.6800001,6.3676018,6.3676019,29.8,16.7,11.8,3.8630956,20062.221,20.67215,2.8629307,20.648925,6.257e+11,31837.937,"Parliamentary","Right",1,1,0,,,.4,,48.5,.47,640.97675,564.66998,19657.5,94.54476,84.727753,63.39753,63.39753,136.45689,84.727753,1.1108974,.69491941,,,1,0,0,0,0,10,3,3,3,21,0,0,30.9,,,3.801e+11,3.801e+11,69.56403,63.129277,0,10.440001,22.549999,28.66,12.11,18.219999,6.1099997,"Australia",31.45347,.30086491,32.043167,30.863775,48.389141,.47341767,49.317039,47.461243,34.997349,.42945895,35.839088,34.155609,16.935669,.30999988,17.543268,16.32807,1
"Australia",2003,32.040001,21.49,9.1800003,2.8900001,,,,,,32.040001,,21.49,,9.1800003,,2.8900001,32.040001,21.49,9.1800003,2.8900001,,,,,32.040001,21.49,9.1800003,2.8900001,5.9286964,5.9286962,29.9,16.9,11.9,3.0792489,23445.187,18.918038,3.1161705,21.041033,6.449e+11,32415.818,"Parliamentary","Right",1,1,0,,,.4,,51.4,.47,,,,108.3863,90.238892,65.482651,65.482651,139.02521,90.238892,1.1108974,.69491941,,,1,0,0,0,0,10,3,3,3,21,0,0,,,,5.855e+11,5.855e+11,66.18256,69.274048,0,10.550001,22.860001,29.150002,12.309999,18.6,6.29,"Australia",31.360226,.30566329,31.959326,30.761126,47.837475,.42338854,48.667316,47.007633,34.441986,.60576296,35.62928,33.254692,16.477249,.37554398,17.213316,15.741183,1
"Australia",2004,30.08,20.32,8.8900003,2.9300001,,,,,,30.08,,20.32,,8.8900003,,2.9300001,30.08,20.32,8.8900003,2.9300001,,,,,30.08,20.32,8.8900003,2.9300001,5.3947017,5.394702,30.3,17.6,12.2,4.1565849,30449.62,17.008386,3.2832012,19.708789,6.717e+11,33374.034,"Parliamentary","Right",1,1,0,,,,,,.47,,,,122.2281,94.964256,68.4142,68.4142,138.60831,94.964256,1.1108974,.69491941,,,1,0,0,0,0,10,3,3,3,21,0,0,29.4,.315,.465,7.764e+11,7.764e+11,76.48217,85.035899,0,9.7600002,21.189999,27.15,11.429999,17.389999,5.96,"Australia",31.081522,.24582079,31.563332,30.599712,47.024002,.54705673,48.096233,45.951771,33.898823,.46865329,34.817383,32.980263,15.94248,.37822169,16.683794,15.201165,1
"Australia",2005,30.540001,20.719999,9.1199999,3.05,,,,,,30.540001,,20.719999,,9.1199999,,3.05,30.540001,20.719999,9.1199999,3.05,,,,,30.540001,20.719999,9.1199999,3.05,5.0324854,5.0324855,29.9,17.6,11.9,3.2164673,33995.852,18.067526,3.7099059,20.782757,6.933e+11,33995.852,"Parliamentary","Right",1,1,0,,,,,,.47,,,,117.8257,98.669373,69.859467,69.859467,143.72791,98.669373,1.1108974,.69491941,,,1,0,0,0,0,10,3,3,3,21,0,0,,,,8.040e+11,8.040e+11,92.94584,100,0,9.8200016,21.420002,27.490002,11.599999,17.67,6.0699997,"Australia",30.937286,.25237566,31.431942,30.442631,46.445591,.66990083,47.758598,45.132584,33.382401,.65467721,34.665569,32.099232,15.508304,.50494146,16.49799,14.518619,1
"Australia",2006,31.809999,21.91,10.06,3.6500001,,,,,,31.809999,,21.91,,10.06,,3.6500001,31.809999,21.91,10.06,3.6500001,,,,,31.809999,21.91,10.06,3.6500001,4.7822786,4.7822785,29.5,17.4,11,2.9906676,36100.559,19.596119,5.0646027,21.403291,7.141e+11,34499.831,"Parliamentary","Right",1,1,0,,,,,,.47,,,,128.1163,104.682,73.273178,73.273178,142.0929,104.682,1.1108974,.69491941,,,1,0,0,0,0,10,,,,,,,,,,1.096e+12,1.096e+12,110.3672,119.03052,0,9.8999996,21.75,28.16,11.849999,18.26,6.4100003,"Australia",31.481279,.28676045,32.043331,30.91923,46.433598,.69071114,47.787392,45.079803,32.193314,.69601792,33.55751,30.829119,14.952319,.51742071,15.966464,13.938174,1
"Australia",2007,31.51,21.610001,9.8400002,3.5799999,,,,,,31.51,,21.610001,,9.8400002,,3.5799999,31.51,21.610001,9.8400002,3.5799999,,,,,31.51,21.610001,9.8400002,3.5799999,4.3769734,4.3769736,29.6,17.7,10.9,3.7601441,40976.452,19.886976,4.9768529,21.496778,7.409e+11,35574.155,"Parliamentary","Right",1,1,0,,,,,,.45,,,,143.849,109.297,81.948967,81.948967,126.5194,115.5483,1.1108974,.69491941,,,1,0,0,0,0,10,,,,,,,,,,1.298e+12,1.298e+12,133.8672,133.09401,0,9.8999996,21.67,27.93,11.77,18.030001,6.2600002,"Australia",32.43895,.35897475,33.14254,31.735359,46.950375,.56912214,48.065853,45.834896,30.904724,.58312219,32.047642,29.761805,14.511427,.38852692,15.27294,13.749914,1
"Australia",2008,29.34,19.85,8.5900002,2.9100001,,,,,,29.34,,19.85,,8.5900002,,2.9100001,29.34,19.85,8.5900002,2.9100001,,,,,29.34,19.85,8.5900002,2.9100001,4.2341639,4.2341638,27,16,10.1,3.702293,49650.418,19.750734,4.5374138,22.350313,7.684e+11,36159.265,"Parliamentary","Left",1,0,0,,,,,,.45,,,,103.8552,116.2028,92.459503,92.459503,124.9174,127.897,1.1108974,.69491941,,,1,0,0,0,0,10,,,,,,,,.336,.46799999,6.839e+11,6.839e+11,107.6647,78.143763,1,9.4899998,20.75,26.43,11.26,16.940001,5.6800003,"Australia",33.396618,.4616383,34.30143,32.491806,47.467152,.55338544,48.551788,46.382515,29.639965,.81193972,31.231367,28.048563,14.070534,.46036473,14.972849,13.168219,1
"Australia",2009,30.559999,20.690001,8.8800001,2.9300001,,,,,,30.559999,,20.690001,,8.8800001,,2.9300001,30.559999,20.690001,8.8800001,2.9300001,,,,,30.559999,20.690001,8.8800001,2.9300001,5.5606543,5.5606542,25.8,14.4,9.6,1.7318179,42702.198,22.531346,4.9418075,22.429364,7.817e+11,36035.072,"Parliamentary","Left",1,0,0,,,,,,.45,,,,98.11523,124.4235,96.329727,96.329727,133.4812,134.6924,1.1108974,.69491941,,,1,0,0,0,0,10,,,,,,,,,,1.262e+12,1.262e+12,87.97445,102.25049,1,9.8699989,21.68,27.629999,11.81,17.76,5.9499998,"Australia",33.226753,.36205602,33.936382,32.517124,47.658527,.38905737,48.421082,46.895973,30.281321,.54385597,31.347279,29.215363,14.431775,.29232937,15.004741,13.858809,1
"Canada",1971,37.830002,24.08,8.8699999,2,,,,,37.830002,,24.08,,8.8699999,,2,,37.830002,24.08,8.8699999,2,37.830002,24.08,8.8699999,2,,,,,,2.2916815,29.8,13.2,9.9,4.1176576,4579.2725,21.100991,4.8318545,19.437813,4.174e+11,19282.352,"","",,0,1,100,87.5,.26666667,36.6,,,,,22026,,33.405399,43.718781,43.718781,78.724159,33.405399,2.4217641,1,,,1,0,0,0,0,10,,,,,,,32.200001,,,,,8.262547,9.5175352,0,13.750002,28.960003,35.830002,15.21,22.08,6.8699999,"Canada",31.617067,.16866724,31.947655,31.28648,41.05027,.31854245,41.674614,40.425926,,,,,,,,,2
"Canada",1972,37.549999,23.84,8.75,2.02,,,,,37.549999,37.810001,23.84,24.110001,8.75,8.9200001,2.02,2.0799999,37.549999,23.84,8.75,2.02,37.549999,23.84,8.75,2.02,37.810001,24.110001,8.9200001,2.0799999,,3.2510912,30.3,13.9,10.3,5.4458556,5133.7878,21.32212,5.9001253,20.384559,4.401e+11,20010.637,"","",,0,1,100,87.5,.26666667,37.2,,,,,22285,,35.6031,43.732399,43.732399,83.88076,35.6031,2.4217641,1,,,1,0,0,0,0,10,,,,,,,,,,,,9.603006,11.194076,0,13.709999,28.799999,35.529999,15.09,21.82,6.73,"Canada",30.395466,.33542532,31.0529,29.738031,39.740856,.42691636,40.577614,38.904099,,,,,,,,,2
"Canada",1973,37.02,23.65,8.8000002,2.0599999,,,,,37.02,37.27,23.65,23.92,8.8000002,8.9799995,2.0599999,2.1400001,37.02,23.65,8.8000002,2.0599999,37.02,23.65,8.8000002,2.0599999,37.27,23.92,8.9799995,2.1400001,,4.2105012,29.8,13.6,9.8,6.9642029,5861.6616,22.806104,9.6867156,21.37159,4.708e+11,21044.656,"","",,0,1,100,75,.26666667,37.8,,,,,22560,,37.343761,44.191669,44.191669,85.063988,37.343761,2.4217641,1,1,1,1,0,0,0,0,10,0,0,3,13,,,31.6,,,,,10.24179,11.971541,0,13.370001,28.220001,34.959999,14.849999,21.59,6.7400002,"Canada",29.378792,.41511485,30.192417,28.565166,38.678768,.4874005,39.634071,37.723465,,,,,,,,,2
"Canada",1974,37.380001,23.82,8.8100004,2.0899999,,,,,37.380001,37.610001,23.82,24.07,8.8100004,8.9700003,2.0899999,2.1400001,37.380001,23.82,8.8100004,2.0899999,37.380001,23.82,8.8100004,2.0899999,37.610001,24.07,8.9700003,2.1400001,,5.1699109,32.2,15,10.6,3.6909876,7032.7495,24.118028,15.198097,23.926066,4.881e+11,21433.661,"","",,0,1,100,75,.26666667,38.4,,,,,22865,,38.337749,44.595901,44.595901,86.816673,41.077049,2.4217641,1,1,1,1,0,0,0,0,10,0,0,3,14,1,0,31,,,,,8.726674,10.003892,0,13.560001,28.57,35.290001,15.009999,21.73,6.7200003,"Canada",29.082115,.32359728,29.716366,28.447865,38.594524,.37987041,39.339069,37.849979,,,,,,,,,2
"Canada",1975,37.279999,23.709999,8.7399998,2.1099999,,,,,37.279999,37.48,23.709999,23.959999,8.7399998,8.9099998,2.1099999,2.1800001,37.279999,23.709999,8.7399998,2.1099999,37.279999,23.709999,8.7399998,2.1099999,37.48,23.959999,8.9099998,2.1800001,,6.1293206,31.4,14.8,10.3,1.8229731,7478.5359,22.072061,10.695154,23.743439,4.970e+11,21415.424,"Parliamentary","Left",0,0,1,100,75,.26666667,39,,.47,0,,23209,,40.4016,46.377651,46.377651,87.395737,45.736801,2.4217641,1,1,1,1,0,0,0,0,10,0,0,3,14,0,0,31.6,,,5.070e+10,5.070e+10,8.469081,9.842101,1,13.57,28.539999,35.169998,14.969999,21.599998,6.6300001,"Canada",28.918327,.184993,29.280914,28.55574,38.902981,.21115631,39.316849,38.489113,25.664671,.43775749,26.522676,24.806665,9.9846554,.19672762,10.370241,9.5990696,2
"Canada",1976,36.740002,22.99,8.0799999,1.88,,,,,36.740002,36.900002,22.99,23.23,8.0799999,8.29,1.88,1.98,36.740002,22.99,8.0799999,1.88,36.740002,22.99,8.0799999,1.88,36.900002,23.23,8.29,1.98,7.0887307,7.0887308,30.9,14.3,10.5,5.1993024,8770.347,21.789929,9.4969074,22.442766,5.229e+11,22232.872,"Parliamentary","Left",0,0,1,100,75,.26666667,38.9,,.47,0,,23518,,41.692669,47.40802,47.40802,88.431618,46.65678,2.4217641,1,1,1,1,0,0,0,0,10,0,0,3,14,0,0,,.30399999,.38499999,5.640e+10,5.640e+10,8.669381,10.186921,1,13.750002,28.660002,34.860001,14.91,21.110001,6.1999998,"Canada",28.567652,.20716047,28.973686,28.161617,38.165844,.27160248,38.698185,37.633503,25.148281,.25620905,25.650452,24.646111,9.5981922,.13012663,9.85324,9.3431444,2
"Canada",1977,36.18,22.43,7.7399998,1.78,,,,,36.18,36.360001,22.43,22.709999,7.7399998,8.0100002,1.78,1.9299999,36.18,22.43,7.7399998,1.78,36.18,22.43,7.7399998,1.78,36.360001,22.709999,8.0100002,1.9299999,8.0481405,8.0481405,30.1,13.5,9.8,3.4582306,8879.221,22.809426,6.796544,22.928652,5.410e+11,22733.015,"Parliamentary","Left",0,0,1,100,75,.26666667,38.8,,.43,0,,23796,,45.199848,50.309311,50.309311,91.188492,55.04015,2.4217641,1,1,1,1,0,0,0,0,10,0,0,3,14,0,0,32,.28799999,.36899999,1.739e+11,1.739e+11,8.369007,9.9381259,1,13.75,28.440001,34.400002,14.690001,20.65,5.96,"Canada",28.249687,.21219532,28.66559,27.833784,37.714516,.30089703,38.304276,37.124756,25.095043,.31981748,25.721886,24.468201,9.4648314,.16472244,9.7876873,9.1419754,2
"Canada",1978,35.77,22.17,7.5999999,1.77,,,,,35.77,36.490002,22.17,22.950001,7.5999999,8.1000004,1.77,1.96,35.77,22.17,7.5999999,1.77,35.77,22.17,7.5999999,1.77,36.490002,22.950001,8.1000004,1.96,8.3759167,8.3759165,29.8,13.3,9.6,3.9535913,9082.2085,24.643656,6.6029656,24.222564,5.623e+11,23395.822,"Parliamentary","Left",0,0,1,100,75,.26666667,38.7,,.43,0,,24036,,49.113781,52.679211,52.679211,95.122787,63.77877,2.4217641,1,1,1,1,0,0,0,0,10,0,0,3,14,0,0,,.29300001,.375,1.797e+11,1.797e+11,9.552017,11.405888,1,13.6,28.17,34,14.57,20.4,5.8299999,"Canada",28.104971,.23841028,28.572254,27.637688,37.758293,.32299685,38.391369,37.125217,25.565113,.37547484,26.301044,24.829182,9.6533222,.18500161,10.015925,9.290719,2
"Canada",1979,35.57,22.110001,7.7199998,1.86,,,,,35.57,36.419998,22.110001,23.110001,7.7199998,8.46,1.86,2.2,35.57,22.110001,7.7199998,1.86,35.57,22.110001,7.7199998,1.86,36.419998,23.110001,8.46,2.2,7.527152,7.5271521,29.6,13.6,10,3.8049229,9997.1984,26.447374,9.9855154,25.837262,5.837e+11,24044.925,"Parliamentary","Left",0,0,1,100,75,.26666667,38.6,39,.43,0,,24277,,52.12944,54.31673,54.31673,96.761238,66.286819,2.4217641,1,1,1,1,0,0,0,0,10,0,0,3,14,0,0,31,.289,.36500001,2.389e+11,2.389e+11,12.86483,15.520608,1,13.459999,27.85,33.709999,14.390001,20.25,5.8599997,"Canada",27.88821,.21642673,28.312407,27.464014,37.672581,.30623186,38.272797,37.072365,25.970972,.37498373,26.70594,25.236004,9.7843723,.18716636,10.151218,9.4175262,2
"Canada",1980,36.23,22.68,8.0600004,1.97,,,,,36.23,37.23,22.68,23.84,8.0600004,8.8800001,1.97,2.3900001,36.23,22.68,8.0600004,1.97,36.23,22.68,8.0600004,1.97,37.23,23.84,8.8800001,2.3900001,7.5350192,7.5350194,30.4,14.2,10.4,2.1626169,11118.483,27.629348,10.071599,25.748016,5.964e+11,24249.286,"Parliamentary","Right",0,1,1,100,75,.26666667,38.5,,.43,0,4.0661483,24593,,54.23101,55.675289,55.675289,98.043991,68.103943,2.4217641,1,1,1,1,0,0,0,0,10,1,0,3,15,1,0,,.289,.37,2.857e+11,2.857e+11,17.43597,20.916535,0,13.549999,28.169998,34.259998,14.62,20.710001,6.0900002,"Canada",28.104687,.20925008,28.514816,27.694557,38.134407,.28343946,38.689949,37.578865,26.30014,.35442299,26.99481,25.605471,10.029722,.17411196,10.370981,9.6884632,2
"Canada",1981,35.389999,22.1,7.8000002,1.88,,,,,35.389999,36.470001,22.1,23.25,7.8000002,8.5500002,1.88,2.23,35.389999,22.1,7.8000002,1.88,35.389999,22.1,7.8000002,1.88,36.470001,23.25,8.5500002,2.23,7.6071233,7.6071234,32.7,14.6,11.1,3.5031195,12279.06,26.483105,10.776635,25.711067,6.173e+11,24789.316,"Parliamentary","Left",0,0,1,100,75,.26666667,38.6,36.8,.43,0,8.0321283,24900,,60.986542,59.502739,59.502739,106.3033,74.291107,2.4217641,1,1,1,1,0,0,0,0,10,1,0,3,15,0,0,31.799999,.287,.36899999,1.056e+11,1.056e+11,18.02388,21.239379,1,13.289999,27.59,33.509998,14.3,20.220001,5.9200001,"Canada",28.444439,.2333017,28.901711,27.987167,38.48465,.30822575,39.088772,37.880527,26.086567,.60055947,27.263664,24.90947,10.040209,.27869448,10.58645,9.493968,2
"Canada",1982,36.240002,22.92,8.46,2.3299999,33.560001,21.24,7.8699999,2.1800001,36.240002,36.580002,22.92,23.35,8.46,8.8900003,2.3299999,2.5799999,36.240002,22.92,8.46,2.3299999,36.240002,22.92,8.46,2.3299999,36.580002,23.35,8.8900003,2.5799999,11.040571,11.040571,32.5,14.4,11.7,-3.0202658,12437.625,25.248056,8.7811392,21.362427,5.986e+11,23752.53,"Parliamentary","Left",0,0,1,100,75,.26666667,38.7,,.34,0,11.903864,25202,,69.412903,66.260117,66.260117,103.1637,82.573921,2.4217641,1,1,1,1,0,0,0,0,10,1,0,3,15,0,0,29.4,.29100001,.389,2.071e+11,2.071e+11,13.53732,16.139973,1,13.320002,27.780003,33.910004,14.46,20.59,6.1300001,"Canada",28.454645,.18750046,28.822145,28.087145,39.486603,.28335419,40.041977,38.931229,27.937565,.30214784,28.529774,27.345356,11.031956,.16899499,11.363186,10.700726,2
"Canada",1983,36.189999,22.709999,8.21,2.1300001,33.740002,21.190001,7.6999998,2,36.189999,36.66,22.709999,23.290001,8.21,8.7600002,2.1300001,2.4300001,36.189999,22.709999,8.21,2.1300001,36.189999,22.709999,8.21,2.1300001,36.66,23.290001,8.7600002,2.4300001,12.01887,12.01887,31.9,13.8,11.2,2.5660628,13368.907,24.988973,5.7430975,21.732247,6.140e+11,24118.951,"Parliamentary","Left",0,0,1,100,75,.26666667,38.8,36.8,.34,0,15.713203,25456,,64.523582,63.074329,63.074329,101.4113,77.000366,2.4217641,1,1,1,1,0,0,0,0,10,1,0,3,15,0,0,32.799999,.29899999,.403,2.576e+11,2.576e+11,19.50251,23.289605,1,13.48,27.98,34.059998,14.499999,20.579998,6.0799999,"Canada",28.558256,.17862128,28.908354,28.208158,40.338951,.30276451,40.932369,39.745533,29.203087,.28665558,29.764933,28.641241,11.780694,.18025112,12.133986,11.427402,2
